"Timestamp","Which course are you enrolled in?","How did you hear about County College of Morris? [CCM Web site]","How did you hear about County College of Morris? [Social Media]","How did you hear about County College of Morris? [Community Event]","How did you hear about County College of Morris? [Family member or friend]","How did you hear about County College of Morris? [Current CCM student]","How did you hear about County College of Morris? [CCM Alumni]","How did you hear about County College of Morris? [High School Teacher]","How did you hear about County College of Morris? [High School Counselor]","How did you hear about County College of Morris? [In-app advertisement]","How did you hear about County College of Morris? [Employer]","How did you hear about County College of Morris? [Billboard]","How did you hear about County College of Morris? [Television]","How did you hear about County College of Morris? [Radio]","How did you hear about County College of Morris? [Other]","To what extent did the following impact your decision to attend County College of Morris? [Affordable cost]","To what extent did the following impact your decision to attend County College of Morris? [Location/convenience]","To what extent did the following impact your decision to attend County College of Morris? [Choice of programs]","To what extent did the following impact your decision to attend County College of Morris? [Online offerings]","To what extent did the following impact your decision to attend County College of Morris? [Family/friend referral]","To what extent did the following impact your decision to attend County College of Morris? [Faculty/staff]","To what extent did the following impact your decision to attend County College of Morris? [College reputation]","To what extent did the following impact your decision to attend County College of Morris? [Financial Aid]","To what extent did the following impact your decision to attend County College of Morris? [Scholarships]","To what extent did the following impact your decision to attend County College of Morris? [Small class sizes]","To what extent did the following impact your decision to attend County College of Morris? [Extra-curricular opportunities]","To what extent did the following impact your decision to attend County College of Morris? [Accepted my transfer credits]","To what extent did the following impact your decision to attend County College of Morris? [Negative experience at another college]","To what extent did the following impact your decision to attend County College of Morris? [NJ Stars Program]","To what extent did the following impact your decision to attend County College of Morris? [Ability to transfer CCM credits to a 4-year school]","To what extent did the following impact your decision to attend County College of Morris? [Get college credit while in high school]","Prior to applying to college, did you participate in any of the following events or activities at the County College of Morris and/or with the Department of Information Technologies, if at all? [Open House]","Prior to applying to college, did you participate in any of the following events or activities at the County College of Morris and/or with the Department of Information Technologies, if at all? [Instant Decision Day]","Prior to applying to college, did you participate in any of the following events or activities at the County College of Morris and/or with the Department of Information Technologies, if at all? [On-Campus Information Session]","Prior to applying to college, did you participate in any of the following events or activities at the County College of Morris and/or with the Department of Information Technologies, if at all? [Virtual Information Session]","Prior to applying to college, did you participate in any of the following events or activities at the County College of Morris and/or with the Department of Information Technologies, if at all? [Women Who Dare]","Prior to applying to college, did you participate in any of the following events or activities at the County College of Morris and/or with the Department of Information Technologies, if at all? [Regional College Fair]","Prior to applying to college, did you participate in any of the following events or activities at the County College of Morris and/or with the Department of Information Technologies, if at all? [HS Sharetime Information Session]","Prior to applying to college, did you participate in any of the following events or activities at the County College of Morris and/or with the Department of Information Technologies, if at all? [Challenger Program]","Prior to applying to college, did you participate in any of the following events or activities at the County College of Morris and/or with the Department of Information Technologies, if at all? [CyberSecurity Information Protection Program Participation ]","Prior to applying to college, did you participate in any of the following events or activities at the County College of Morris and/or with the Department of Information Technologies, if at all? [Information Session at my high school]","Prior to applying to college, did you participate in any of the following events or activities at the County College of Morris and/or with the Department of Information Technologies, if at all? [Campus Visit with my high school]","Prior to applying to college, did you participate in any of the following events or activities at the County College of Morris and/or with the Department of Information Technologies, if at all? [Campus Visit (individual)]","Prior to applying to college, did you participate in any of the following events or activities at the County College of Morris and/or with the Department of Information Technologies, if at all? [Workforce Development class]","Prior to applying to college, did you participate in any of the following events or activities at the County College of Morris and/or with the Department of Information Technologies, if at all? [Corporate Training]","Prior to applying to college, did you participate in any of the following events or activities at the County College of Morris and/or with the Department of Information Technologies, if at all? [Teen Arts Festival]","Prior to applying to college, did you participate in any of the following events or activities at the County College of Morris and/or with the Department of Information Technologies, if at all? [Summer camp at CCM]","To what extent did the following activities or experience impact your decision to enroll in an computing course at CCM? [Middle/High school computing class]","To what extent did the following activities or experience impact your decision to enroll in an computing course at CCM? [Middle/High school computing related club]","To what extent did the following activities or experience impact your decision to enroll in an computing course at CCM? [Computing-related competitions (e.g., Robotics competition, Lego competition, Cybersecurity, Programming)]","To what extent did the following activities or experience impact your decision to enroll in an computing course at CCM? [Afterschool computing-related camp/program]","To what extent did the following activities or experience impact your decision to enroll in an computing course at CCM? [Summer computing related camp/program]","To what extent did the following activities or experience impact your decision to enroll in an computing course at CCM? [An AP computing class]","To what extent did the following activities or experience impact your decision to enroll in an computing course at CCM? [A dual enrollment computing class]","To what extent did the following activities or experience impact your decision to enroll in an computing course at CCM? [Family or friend influence]","To what extent did the following activities or experience impact your decision to enroll in an computing course at CCM? [Family or friend working in the computing field]","To what extent did the following activities or experience impact your decision to enroll in an computing course at CCM? [High school teacher or guidance counselor]","To what extent did the following activities or experience impact your decision to enroll in an computing course at CCM? [Employer influence]","To what extent did the following activities or experience impact your decision to enroll in an computing course at CCM? [Current CCM student]","To what extent did the following activities or experience impact your decision to enroll in an computing course at CCM? [Experience at work]","To what extent did the following activities or experience impact your decision to enroll in an computing course at CCM? [Other]","What degree program are you currently enrolled in?","What motivated you to seek a computing degree/certificate at CCM? (check all that apply)","Did you receive information about the CCM computing programs from any of the following sources? [High school guidance counselor]","Did you receive information about the CCM computing programs from any of the following sources? [High School Teacher]","Did you receive information about the CCM computing programs from any of the following sources? [CCM Information Technologies Website]","Did you receive information about the CCM computing programs from any of the following sources? [CCM Admissions]","Did you receive information about the CCM computing programs from any of the following sources? [CCM advisor/counselor]","Did you receive information about the CCM computing programs from any of the following sources? [Employer]","Did you receive information about the CCM computing programs from any of the following sources? [CCM Workforce Development]","Did you receive information about the CCM computing programs from any of the following sources? [NJ Workforce Development Program]","Did you receive information about the CCM computing programs from any of the following sources? [Other]","Was a computing major/certificate your first choice, or did you change majors from a different CCM program? If you changed majors, indicate what your first major was.","On a scale of 1 to 5, with 1 being not at all interested and 5 being extremely interested, how interested are you in taking more computing classes?","Please explain your answer to the question above.  Why or why not would you be interested in taking another computing class?","Gender","Race/ethnicity","Age "
"2020/09/12 10:06:57 AM EST","CMP 239 Internet & Web Page Design","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Some Impact","High Impact","High Impact","High Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Information Technology, Applied Associate of Science","To get a job in the computing field;Career Advancement;Career Change","No","No","No","No","No","No","No","No","No","First Choice","","","Man","Hispanic or Latino","25-34"
"2020/09/12 1:01:39 PM EST","CMP 128 Computer Science I","No","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","No","No","No","High Impact","High Impact","High Impact","Some Impact","High Impact","Some Impact","Some Impact","High Impact","High Impact","Some Impact","Some Impact","High Impact","Some Impact","Some Impact","High Impact","High Impact","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Some Impact","Some Impact","High Impact","Some Impact","Some Impact","N/A","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Mechanical Engineering Technology","","","","","","","","","","","","4","exploring other options. Never know when I find something interesting, maybe even more than what I am currently going for.","Man","Asian","19-20"
"2020/09/12 2:02:17 PM EST","CMP 128 Computer Science I","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","High Impact","High Impact","Some Impact","No Impact","High Impact","Some Impact","High Impact","Some Impact","Some Impact","No Impact","No Impact","Some Impact","No Impact","No Impact","High Impact","No Impact","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No Impact","No Impact","No Impact","Some Impact","No Impact","No Impact","Some Impact","High Impact","High Impact","Some Impact","No Impact","High Impact","No Impact","No Impact","Information Technology, Applied Associate of Science","Transfer to bachelor's level program;Career Change","Yes","No","Yes","Yes","Yes","No","No","No","No","First Choice","","","Woman","Hispanic or Latino","19-20"
"2020/09/13 4:09:45 PM EST","CMP 239 Internet & Web Page Design","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Some Impact","High Impact","High Impact","High Impact","Some Impact","Some Impact","High Impact","No Impact","Some Impact","Some Impact","Some Impact","N/A","Some Impact","N/A","N/A","N/A","Yes","Yes","Yes","Not Sure","Not Sure","Not Sure","Not Sure","Not Sure","Not Sure","Not Sure","Not Sure","Yes","Not Sure","Not Sure","Not Sure","Not Sure","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No Impact","N/A","N/A","Undecided","","","","","","","","","","","","5","I want to learn something different.","Woman","Hispanic or Latino","21-24"
"2020/09/13 7:10:44 PM EST","CMP 128 Computer Science I","Yes","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No","Some Impact","Some Impact","High Impact","No Impact","No Impact","Some Impact","High Impact","No Impact","No Impact","Some Impact","Some Impact","High Impact","High Impact","High Impact","High Impact","No Impact","Yes","Not Sure","Not Sure","Not Sure","Not Sure","Yes","Yes","Not Sure","Yes","Yes","No","Yes","No","No","No","No","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","Some Impact","Some Impact","Some Impact","Some Impact","No Impact","No Impact","No Impact","No Impact","Computer Science, Associate of Science","To get a job in the computing field;Transfer to bachelor's level program","Yes","No","Yes","Yes","Yes","No","No","No","No","First Choice","","","Woman","White/Caucasian","19-20"
"2020/09/13 7:23:30 PM EST","CMP 128 Computer Science I","Don't recall","Don't recall","Don't recall","Don't recall","Don't recall","Don't recall","Don't recall","Don't recall","Don't recall","Don't recall","Don't recall","Don't recall","Don't recall","Don't recall","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","Not Sure","Not Sure","Not Sure","Not Sure","Not Sure","Not Sure","Not Sure","Not Sure","Not Sure","Not Sure","Not Sure","Not Sure","Not Sure","Not Sure","Not Sure","Not Sure","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Computer Science, Associate of Science","Transfer to bachelor's level program;Career Advancement;To keep current in tech industry","Don't recall","Don't recall","Don't recall","Don't recall","Don't recall","Don't recall","Don't recall","Don't recall","Don't recall","First Choice","","","Man","Hispanic or Latino","25-34"
"2020/09/13 7:24:44 PM EST","CMP 128 Computer Science I","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No Impact","Some Impact","Some Impact","Some Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No Impact","No Impact","Some Impact","No Impact","Some Impact","No Impact","No Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","Information Technology, Applied Associate of Science","To get a job in the computing field;Transfer to bachelor's level program;IT Industry Certifications","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","First Choice","","","Man","Asian","19-20"
"2020/09/14 10:46:57 AM EST","CMP 239 Internet & Web Page Design","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Some Impact","No Impact","No Impact","No Impact","Some Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","Some Impact","No Impact","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","Information Technology, Applied Associate of Science","To get a job in the computing field","No","No","No","No","Yes","No","No","No","No","First Choice","","","Man","Choose not to reply","19-20"
"2020/09/14 11:49:10 AM EST","CMP 128 Computer Science I","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No Impact","High Impact","High Impact","High Impact","High Impact","No Impact","High Impact","No Impact","No Impact","Some Impact","No Impact","No Impact","No Impact","No Impact","High Impact","No Impact","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","High Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","Mechanical Engineer Tech","","","","","","","","","","","","3","Hard to tell right now because i just started","Man","White/Caucasian","21-24"
"2020/09/14 1:05:34 PM EST","CMP 128 Computer Science I","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","Some Impact","Some Impact","Some Impact","N/A","N/A","N/A","N/A","High Impact","No Impact","No Impact","No Impact","Some Impact","No Impact","No Impact","Some Impact","Some Impact","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","High Impact","No Impact","Some Impact","No Impact","No Impact","High Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","Computer Science, Associate of Science","To get a job in the computing field;Career Advancement;Financial;Personal Enrichment","No","Yes","No","No","No","No","No","No","No","First Choice","","","Man","Hispanic or Latino","18 and younger"
"2020/09/14 1:05:38 PM EST","CMP 128 Computer Science I","No","Yes","No","Yes","Yes","Yes","No","Yes","No","No","Yes","No","No","Yes","High Impact","High Impact","High Impact","High Impact","Some Impact","Some Impact","High Impact","No Impact","Some Impact","Some Impact","No Impact","No Impact","Some Impact","No Impact","High Impact","No Impact","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Some Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","Some Impact","No Impact","No Impact","Some Impact","No Impact","Some Impact","High Impact","CIS Game Development Option, Applied Associate of Science","To get a job in the computing field;Transfer to bachelor's level program;Professional Development;To keep current in tech industry;Personal Enrichment","No","No","Yes","No","No","No","No","No","No","Exercise Science","","","Man","White/Caucasian","19-20"
"2020/09/14 1:06:31 PM EST","CMP 128 Computer Science I","No","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","High Impact","Some Impact","No Impact","No Impact","Some Impact","Some Impact","No Impact","High Impact","High Impact","Some Impact","Some Impact","No Impact","No Impact","No Impact","High Impact","No Impact","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","Some Impact","Mechanical Engineering Technology ","","","","","","","","","","","","4","I believe that if I know enough about computing class I will be able to keep up in our fast changing technology driven world.","Man","Hispanic or Latino","18 and younger"
"2020/09/14 1:07:23 PM EST","CMP 128 Computer Science I","Yes","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","No","No","High Impact","High Impact","High Impact","High Impact","No Impact","No Impact","No Impact","High Impact","High Impact","High Impact","No Impact","High Impact","No Impact","No Impact","High Impact","No Impact","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Computer Science, Associate of Science","To get a job in the computing field;Transfer to bachelor's level program;Career Advancement;Career Change;Professional Development;Financial","No","No","No","No","No","No","No","No","No","First Choice","","","Man","American Indian/Native American/Alaska Native","25-34"
"2020/09/14 1:07:42 PM EST","CMP 128 Computer Science I","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No Impact","High Impact","High Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","High Impact","No Impact","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","High Impact","High Impact","High Impact","High Impact","No Impact","High Impact","No Impact","High Impact","High Impact","High Impact","No Impact","No Impact","No Impact","No Impact","Information Technology, Applied Associate of Science","To get a job in the computing field;Transfer to bachelor's level program;Professional Development;To keep current in tech industry;IT Industry Certifications","No","No","No","No","No","No","No","No","No","First Choice","","","Man","White/Caucasian","21-24"
"2020/09/14 1:10:22 PM EST","CMP 128 Computer Science I","No","No","No","Yes","No","No","Yes","Yes","No","No","Yes","No","No","Don't recall","High Impact","High Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","Liberal Arts","","","","","","","","","","","","1","Not needed","Woman","Hispanic or Latino;Black/African American","19-20"
"2020/09/14 1:10:37 PM EST","CMP 128 Computer Science I","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","High Impact","High Impact","No Impact","No Impact","High Impact","No Impact","High Impact","High Impact","High Impact","High Impact","No Impact","High Impact","No Impact","No Impact","High Impact","No Impact","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","High Impact","No Impact","No Impact","Business","","","","","","","","","","","","1","i will not, im not tech savy","Woman","Hispanic or Latino","19-20"
"2020/09/14 1:34:46 PM EST","CMP 128 Computer Science I","Yes","Yes","No","No","Yes","No","Yes","Yes","No","No","Yes","No","No","No","High Impact","High Impact","High Impact","High Impact","No Impact","No Impact","Some Impact","No Impact","No Impact","Some Impact","No Impact","No Impact","Some Impact","No Impact","High Impact","No Impact","Yes","No","Yes","Yes","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","Computer Science, Associate of Science","To get a job in the computing field;Transfer to bachelor's level program","No","No","Yes","No","No","No","No","No","No","First Choice","","","Woman","Hispanic or Latino","25-34"
"2020/09/14 1:39:21 PM EST","CMP 128 Computer Science I","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No","High Impact","Some Impact","Some Impact","Some Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","Technical Studies, Applied Associate of Science","Career Advancement;To keep current in tech industry;IT Industry Certifications;Financial;Personal Enrichment","No","No","No","Yes","Yes","No","No","No","No","First Choice","","","Man","White/Caucasian","19-20"
"2020/09/14 1:40:12 PM EST","CMP 128 Computer Science I","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","High Impact","High Impact","High Impact","No Impact","High Impact","No Impact","No Impact","Some Impact","No Impact","No Impact","No Impact","High Impact","No Impact","No Impact","High Impact","No Impact","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Some Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","High Impact","Computer Science, Associate of Science","To get a job in the computing field","No","No","Yes","Yes","No","No","No","No","No","First Choice","","","Woman","White/Caucasian","18 and younger"
"2020/09/14 1:41:04 PM EST","CMP 128 Computer Science I","No","No","No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","Some Impact","No Impact","High Impact","No Impact","Some Impact","No Impact","Some Impact","Some Impact","No Impact","Some Impact","No Impact","Some Impact","No Impact","High Impact","High Impact","Some Impact","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","Mechanical Engineering Technology","","","","","","","","","","","","3","It would depend on how this class goes, and my interest in it","Man","White/Caucasian","18 and younger"
"2020/09/14 1:43:55 PM EST","CMP 128 Computer Science I","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","Some Impact","Some Impact","No Impact","Some Impact","High Impact","High Impact","High Impact","No Impact","No Impact","No Impact","High Impact","No Impact","No Impact","No Impact","High Impact","No Impact","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","High Impact","High Impact","Some Impact","No Impact","Some Impact","No Impact","No Impact","Computer Science, Associate of Science","Transfer to bachelor's level program","Yes","No","No","Yes","Yes","No","No","No","No","First Choice","","","Man","Hispanic or Latino;White/Caucasian;Multi-Racial","18 and younger"
"2020/09/14 2:49:18 PM EST","CMP 239 Internet & Web Page Design","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","Some Impact","Some Impact","Some Impact","N/A","N/A","N/A","Some Impact","N/A","N/A","N/A","N/A","Some Impact","Some Impact","N/A","Some Impact","N/A","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Some Impact","Some Impact","N/A","N/A","N/A","N/A","N/A","Computer Science, Associate of Science","Transfer to bachelor's level program;Professional Development;To keep current in tech industry;IT Industry Certifications;Financial;Personal Enrichment","No","No","No","No","No","No","No","No","No","Mathematics","","","Man","Asian","21-24"
"2020/09/14 3:18:49 PM EST","CMP 128 Computer Science I","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","High Impact","High Impact","High Impact","No Impact","No Impact","Some Impact","Some Impact","No Impact","No Impact","No Impact","No Impact","N/A","N/A","No Impact","No Impact","N/A","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Associate Degree in Mathematics","","","","","","","","","","","","3","Too early to tell whether I may be interested in another computing class.","Woman","White/Caucasian","65+"
"2020/09/14 5:10:08 PM EST","CMP 128 Computer Science I","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","No","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","High Impact","No Impact","High Impact","No Impact","No Impact","No Impact","No Impact","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","Electrical Engineering Technology","","","","","","","","","","","","3","Only if required to graduate","I do not identify","Choose not to reply","25-34"
"2020/09/14 5:10:18 PM EST","CMP 128 Computer Science I","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","High Impact","Some Impact","No Impact","Some Impact","No Impact","No Impact","Some Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","Non Degree seeking","","","","","","","","","","","","3","This course is a prerequisite for the Nuclear Medicine Technology program I will be applying to next spring.","Woman","White/Caucasian","21-24"
"2020/09/14 5:10:51 PM EST","CMP 128 Computer Science I","Yes","Don't recall","Yes","Yes","No","No","No","No","Don't recall","Don't recall","Don't recall","Don't recall","No","Yes","High Impact","High Impact","High Impact","Some Impact","Some Impact","No Impact","Some Impact","No Impact","No Impact","No Impact","No Impact","High Impact","No Impact","No Impact","High Impact","No Impact","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","Mechanical Engineering Technology","","","","","","","","","","","","3","Its not a part of my major so i wouldn't want to overextend myself.","Man","White/Caucasian","25-34"
"2020/09/14 5:13:02 PM EST","CMP 128 Computer Science I","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","High Impact","High Impact","High Impact","No Impact","Some Impact","No Impact","Some Impact","Some Impact","Some Impact","Some Impact","Some Impact","High Impact","No Impact","No Impact","Some Impact","No Impact","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","High Impact","Information Technology, Applied Associate of Science","To get a job in the computing field;Transfer to bachelor's level program","Yes","Yes","Yes","Yes","Yes","No","No","No","No","chemical Engineering","","","Man","White/Caucasian","19-20"
"2020/09/14 5:13:04 PM EST","CMP 128 Computer Science I","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","High Impact","High Impact","High Impact","Some Impact","Some Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","Some Impact","No Impact","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Some Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","Some Impact","No Impact","No Impact","Math-Education Specialization","","","","","","","","","","","","3","Sort of interest in computing class, I use to take be interested in a programming degree.","Woman","Hispanic or Latino","21-24"
"2020/09/14 5:14:17 PM EST","CMP 128 Computer Science I","Yes","Yes","No","Yes","Yes","Don't recall","Yes","Yes","Don't recall","No","Yes","No","No","Don't recall","High Impact","High Impact","High Impact","Some Impact","No Impact","Some Impact","Some Impact","High Impact","Some Impact","No Impact","No Impact","Some Impact","No Impact","No Impact","High Impact","No Impact","No","No","Yes","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","Some Impact","N/A","N/A","N/A","N/A","N/A","N/A","Some Impact","Some Impact","Some Impact","N/A","Some Impact","Some Impact","N/A","Mechanical Engineer","","","","","","","","","","","","3","It is interesting to me but not something I would I find myself doing in the future.","Man","Hispanic or Latino","19-20"
"2020/09/14 5:14:29 PM EST","CMP 128 Computer Science I","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Some Impact","High Impact","High Impact","No Impact","No Impact","Some Impact","High Impact","No Impact","Some Impact","Some Impact","No Impact","No Impact","No Impact","Some Impact","Some Impact","No Impact","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Some Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","Some Impact","No Impact","No Impact","No Impact","No Impact","mechanical engineering tech","","","","","","","","","","","","3","Im not sure if this computer class is right for me and or going to be focusing on topics that will aid me in my career. However, might as well give it a shot.","Man","White/Caucasian","19-20"
"2020/09/14 5:17:10 PM EST","CMP 128 Computer Science I","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","High Impact","High Impact","High Impact","Some Impact","High Impact","No Impact","Some Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","High Impact","No Impact","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","No Impact","Some Impact","No Impact","No Impact","No Impact","Some Impact","CIS Game Development Option, Applied Associate of Science","To get a job in the computing field;Personal Enrichment","Yes","No","No","Yes","Yes","No","No","No","No","First Choice","","","Man","White/Caucasian","18 and younger"
"2020/09/14 5:20:03 PM EST","CMP 128 Computer Science I","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Some Impact","High Impact","High Impact","Some Impact","High Impact","High Impact","High Impact","High Impact","No Impact","No Impact","N/A","N/A","No Impact","N/A","N/A","N/A","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","N/A","N/A","N/A","N/A","N/A","N/A","N/A","High Impact","High Impact","N/A","N/A","N/A","N/A","N/A","Technical Studies, Applied Associate of Science","Professional Development;To keep current in tech industry;Financial;Personal Enrichment;networking and hacking systems ","No","No","No","No","Yes","No","No","No","No","This is a requirement for my mechanical engineering major ","","","Man","Hispanic or Latino","19-20"
